date_shipped,from_zipcode,to_zipcode,total_animals,tau_hours
06/14/2021,22010,24126,3,4.27
06/14/2021,94039,83392,8,11.2
06/14/2021,51769,62185,56,5.71
06/14/2021,76612,66353,11,13.96
06/14/2021,55588,55337,11,4.93
06/14/2021,62185,60202,14,2.15
06/14/2021,53679,54992,15,4.9
06/14/2021,55337,55588,14,4.93
06/14/2021,41198,41147,24,4.46
06/14/2021,58856,58039,1,2.93
06/14/2021,76107,76380,11,3.96
06/14/2021,76380,64335,10,12.72
06/14/2021,76107,85319,8,15.2
06/14/2021,92834,94390,4,6.67
06/14/2021,45228,43122,9,3.3
06/14/2021,57721,57007,10,7.54
06/14/2021,51345,52294,14,6.65
06/14/2021,48939,53679,8,4.93
06/14/2021,55588,55337,1,4.93
06/14/2021,85305,85319,39,6.1
06/14/2021,94039,94592,2,4.51
06/14/2021,68015,48939,9,17.5
06/14/2021,83392,98291,9,8.07
06/14/2021,92834,95135,8,4.41
06/14/2021,43671,43009,3,3.95
06/14/2021,67026,68737,12,4.3
06/14/2021,51345,56495,102,9.33
06/14/2021,56495,55337,12,3.37
06/14/2021,68596,55337,14,10.68
06/14/2021,56495,55485,9,5.04
06/14/2021,94039,90967,9,7.28
06/14/2021,66220,61844,4,12.52
06/14/2021,86265,85305,12,7.84
06/14/2021,83545,37531,11,24.0
06/14/2021,37531,41147,5,4.64
06/14/2021,68566,68206,13,7.14
06/14/2021,63231,64096,1,3.48
06/14/2021,52245,51345,147,4.73
06/14/2021,68566,67888,5,10.14
06/14/2021,91446,90967,6,4.28
06/14/2021,49697,48560,11,6.72
06/14/2021,37531,41147,9,4.64
06/14/2021,57109,57043,173,4.31
06/14/2021,94039,95726,22,5.47
06/14/2021,28841,27694,4,5.5
06/14/2021,98235,99361,30,2.98
06/14/2021,54262,47794,60,10.85
06/14/2021,53679,53477,10,4.91
06/14/2021,63231,64096,24,3.48
06/15/2021,76380,24126,13,24.0
06/15/2021,54401,53477,10,5.91
06/15/2021,98762,59675,6,12.03
06/15/2021,58617,58039,39,5.15
06/15/2021,68737,68566,10,4.37
06/15/2021,54212,24316,62,17.32
06/15/2021,37109,37531,3,4.0
06/15/2021,97479,97136,3,3.87
06/15/2021,57183,57721,8,4.17
06/15/2021,31100,30964,11,6.35
06/15/2021,61844,61215,114,6.76
06/15/2021,41480,27694,12,13.78
06/15/2021,53935,68596,13,14.25
06/15/2021,31100,37455,11,5.76
06/15/2021,64667,64900,70,4.2
06/15/2021,52245,51345,20,4.73
06/15/2021,97627,97808,10,4.84
06/15/2021,78472,76880,112,3.8
06/15/2021,54992,54401,1,5.31
06/15/2021,93239,95135,59,2.71
06/15/2021,30964,22010,6,10.14
06/15/2021,51704,61523,5,6.1
06/15/2021,55588,48939,7,11.53
06/15/2021,54992,54795,56,7.29
06/15/2021,80769,52730,45,16.79
06/15/2021,62185,53941,8,8.09
06/15/2021,28255,28841,12,6.04
06/15/2021,58039,58656,11,3.72
06/15/2021,30964,76612,7,16.54
06/15/2021,80404,81365,10,3.02
06/15/2021,75648,76380,14,4.82
06/15/2021,94039,90167,1,5.47
06/15/2021,54596,53679,47,4.74
06/15/2021,85305,80769,6,6.79
06/15/2021,52514,51345,5,3.49
06/15/2021,53679,54971,148,3.06
06/15/2021,68015,52245,5,9.74
06/15/2021,65119,64201,7,6.11
06/15/2021,66950,67888,58,5.6
06/15/2021,52377,52245,5,2.76
06/15/2021,74917,73021,7,6.01
06/15/2021,54810,52730,13,10.64
06/15/2021,59535,92834,101,15.69
06/15/2021,77826,78504,34,4.45
06/15/2021,76107,76880,9,2.77
06/15/2021,79104,76107,2,6.11
06/15/2021,37531,37743,6,4.92
06/15/2021,66997,55179,4,18.0
06/15/2021,98235,98272,12,2.91
06/15/2021,57721,31994,9,24.0
06/15/2021,32577,30964,12,10.48
06/15/2021,77826,79853,31,2.98
06/15/2021,33185,34450,162,4.97
06/15/2021,67026,66350,6,4.69
06/15/2021,74933,74917,8,4.36
06/15/2021,52162,51345,6,3.24
06/15/2021,79109,78718,4,5.79
06/15/2021,94390,94553,109,6.68
06/15/2021,51345,52245,4,4.73
06/15/2021,28898,27941,4,3.97
06/15/2021,17829,16451,23,4.93
06/15/2021,23516,22010,7,6.14
06/15/2021,97994,91407,4,8.44
06/15/2021,33361,34534,46,2.48
06/15/2021,47794,46776,12,8.8
06/15/2021,37531,38036,13,6.15
06/15/2021,57721,50889,1,5.49
06/15/2021,74267,30930,49,13.06
06/15/2021,37531,37743,11,4.92
06/16/2021,37531,74933,51,15.25
06/16/2021,75980,76880,2,5.61
06/16/2021,69227,68596,7,6.54
06/16/2021,30930,30964,25,3.79
06/16/2021,67888,67026,3,6.19
06/16/2021,92679,92834,11,3.25
06/16/2021,52377,52514,6,2.79
06/16/2021,52730,52245,2,5.06
06/16/2021,76880,51345,5,15.63
06/16/2021,68434,68015,2,8.07
06/16/2021,59053,59015,31,3.52
06/16/2021,52227,52514,3,4.2
06/16/2021,34450,34534,6,3.71
06/16/2021,47794,46853,10,3.89
06/16/2021,18330,10050,110,5.92
06/16/2021,69005,53679,5,13.95
06/16/2021,54212,54466,16,4.77
06/16/2021,77826,77439,60,3.44
06/16/2021,43122,45228,59,3.3
06/16/2021,22010,23516,12,6.14
06/16/2021,43122,51345,21,16.85
06/16/2021,66350,57432,11,7.14
06/16/2021,58656,56495,1,9.85
06/16/2021,76107,79853,15,3.64
06/16/2021,79853,79881,1,8.48
06/16/2021,78445,78718,20,3.47
06/16/2021,80803,80798,14,6.71
06/16/2021,46638,46117,56,2.94
06/16/2021,80769,80891,9,5.67
06/16/2021,90072,91446,9,4.95
06/16/2021,55588,53679,14,8.71
06/16/2021,79853,77839,10,4.13
06/16/2021,54936,53679,13,3.46
06/16/2021,53324,53679,4,5.01
06/16/2021,51704,53324,9,7.8
06/16/2021,56345,56510,11,6.76
06/16/2021,63743,64900,6,8.67
06/16/2021,37531,38443,27,4.64
06/16/2021,78718,79109,5,5.79
06/16/2021,57721,57627,7,8.17
06/16/2021,76107,75376,10,3.65
06/16/2021,54971,53679,6,3.06
06/16/2021,45228,54795,37,11.41
06/16/2021,28798,28841,2,7.61
06/16/2021,54401,30964,31,19.23
06/16/2021,95726,94039,6,5.47
06/16/2021,77131,76107,12,5.48
06/16/2021,68015,68566,5,4.6
06/16/2021,24126,74693,54,18.31
06/16/2021,52245,52294,57,3.97
06/16/2021,74693,74933,15,4.54
06/16/2021,75788,77263,179,3.38
06/16/2021,97172,83392,13,8.46
06/16/2021,55588,56510,15,6.22
06/16/2021,55337,55588,9,4.93
06/16/2021,22339,23997,6,6.23
06/16/2021,48964,48939,18,4.19
06/16/2021,55588,50896,9,5.21
06/16/2021,77439,79522,24,5.73
06/16/2021,83545,83392,2,3.43
06/16/2021,51345,59053,10,18.99
06/17/2021,74933,74917,4,4.36
06/17/2021,34365,24126,12,17.74
06/17/2021,99142,98272,10,3.66
06/17/2021,80143,80769,11,4.05
06/17/2021,34450,34534,7,3.71
06/17/2021,86265,85052,14,5.6
06/17/2021,67026,67690,1,6.0
06/17/2021,92834,90999,13,7.25
06/17/2021,77839,76107,15,3.41
06/17/2021,51644,49879,8,14.43
06/17/2021,53679,53324,6,5.01
06/17/2021,54065,38080,4,15.63
06/17/2021,57432,57721,10,6.38
06/17/2021,78718,41147,7,21.6
06/17/2021,53679,48404,6,5.66
06/17/2021,85712,85319,42,4.65
06/17/2021,73039,74085,22,3.54
06/17/2021,85052,85305,13,4.93
06/17/2021,37531,37239,3,6.68
06/17/2021,95726,83545,57,14.84
06/17/2021,51345,51382,15,7.08
06/17/2021,40285,37531,53,6.45
06/17/2021,30930,30964,5,3.79
06/17/2021,99127,99361,1,2.5
06/17/2021,48286,49694,12,3.2
06/17/2021,85884,85041,21,3.49
06/17/2021,54936,53324,5,5.99
06/17/2021,68206,68216,57,4.64
06/17/2021,97808,83545,6,8.37
06/17/2021,97172,94039,9,8.71
06/17/2021,68566,53477,8,12.77
06/17/2021,68596,50616,5,7.16
06/17/2021,58617,58705,1,5.88
06/17/2021,98901,92834,4,16.78
06/17/2021,51915,51345,3,3.86
06/17/2021,80769,80798,12,3.1
06/17/2021,43122,45597,132,3.53
06/17/2021,85305,85052,13,4.93
06/17/2021,97479,80803,9,22.96
06/17/2021,30930,30964,8,3.79
06/17/2021,43147,67856,5,21.0
06/17/2021,34681,34450,6,5.28
06/17/2021,68566,77826,8,15.76
06/17/2021,76107,77826,3,3.89
06/17/2021,92834,91285,2,3.55
06/17/2021,83545,83392,16,3.43
06/17/2021,48404,51345,3,14.1
06/17/2021,14767,67888,13,24.0
06/17/2021,91446,97251,34,13.55
06/17/2021,56510,56123,6,4.51
06/17/2021,30930,41198,7,7.63
06/17/2021,55588,52245,9,5.65
06/17/2021,41147,40285,13,5.98
06/17/2021,64177,59015,14,24.0
06/17/2021,91605,59053,9,19.09
06/17/2021,55337,55588,12,4.93
06/17/2021,66257,86081,14,19.58
06/17/2021,97627,97319,6,3.81
06/17/2021,64900,65319,11,4.88
06/17/2021,94390,94295,2,2.63
06/17/2021,97627,83545,14,11.19
06/18/2021,52730,51613,10,6.93
06/18/2021,66062,67631,9,5.89
06/18/2021,55337,56256,12,5.55
06/18/2021,58075,55208,11,9.46
06/18/2021,37531,53679,12,11.0
06/18/2021,75398,75233,2,3.92
06/18/2021,76978,78196,3,6.3
06/18/2021,85052,85658,5,4.11
06/18/2021,34450,79104,21,22.88
06/18/2021,37531,28255,52,9.57
06/18/2021,40285,41147,6,5.98
06/18/2021,76107,30964,9,17.17
06/18/2021,18483,85052,7,24.0
06/18/2021,34450,76380,3,20.66
06/18/2021,77826,76612,3,5.89
06/18/2021,27694,41542,2,10.38
06/18/2021,37531,40285,52,6.45
06/18/2021,74693,74933,10,4.54
06/18/2021,68596,68620,2,3.85
06/18/2021,74917,74933,86,4.36
06/18/2021,30930,30964,2,3.79
06/18/2021,73089,37531,31,14.22
06/18/2021,92834,90967,151,6.63
06/18/2021,43122,58039,1,23.13
06/18/2021,58039,58339,6,3.42
06/18/2021,28798,40683,31,7.53
06/18/2021,98139,80769,15,17.06
06/18/2021,67888,67026,8,6.19
06/18/2021,30964,30930,10,3.79
06/18/2021,67888,67026,37,6.19
06/18/2021,52245,52730,7,5.06
06/18/2021,97819,97808,14,4.59
06/18/2021,38533,37247,2,4.72
06/18/2021,83392,78718,7,24.0
06/18/2021,51345,52514,13,3.49
06/18/2021,92834,94553,7,2.94
06/18/2021,73703,74933,4,5.13
06/18/2021,56256,97627,4,24.0
06/18/2021,83698,83545,6,2.42
06/18/2021,14767,11993,46,3.34
06/18/2021,30930,31100,149,4.61
06/18/2021,42640,77826,8,17.96
06/18/2021,85052,85305,2,4.93
06/18/2021,31100,47794,9,12.82
06/18/2021,92679,94553,15,2.53
06/18/2021,38009,16237,4,12.03
06/18/2021,85052,85884,13,5.92
06/18/2021,33185,73089,10,21.64
06/18/2021,37531,57721,4,16.77
06/18/2021,55588,55337,5,4.93
06/18/2021,98272,55337,14,24.0
06/18/2021,57109,55588,7,8.52
06/18/2021,76978,76107,14,3.65
06/18/2021,40285,42640,11,5.99
06/18/2021,65037,68827,14,10.52
06/18/2021,33361,34450,20,3.91
06/18/2021,38540,64335,11,11.48
06/18/2021,53254,53679,14,2.64
06/18/2021,45974,54195,3,8.15
06/18/2021,30964,31100,13,6.35
06/18/2021,74173,76107,12,11.54
06/18/2021,31100,31575,14,5.23
06/18/2021,68596,53477,62,11.13
06/18/2021,54262,54971,37,6.1
06/18/2021,66950,67026,8,2.59
06/18/2021,30964,53679,14,18.68
06/18/2021,76978,73966,110,6.44
06/18/2021,47794,52800,11,11.95
06/19/2021,53679,46638,3,8.41
06/19/2021,80769,80790,36,5.57
06/19/2021,74933,74917,59,4.36
06/19/2021,16988,19686,4,4.49
06/19/2021,91605,91526,9,2.2
06/19/2021,66350,67026,171,4.69
06/19/2021,83545,83392,42,3.43
06/19/2021,37531,37606,60,5.34
06/19/2021,74173,74917,11,3.38
06/19/2021,77439,76107,2,3.92
06/19/2021,76107,77193,13,7.65
06/19/2021,50505,52245,4,6.23
06/19/2021,49591,49697,25,5.56
06/19/2021,52377,52344,40,5.36
06/19/2021,19686,16988,1,4.49
06/19/2021,37531,52245,11,12.64
06/19/2021,48560,49697,13,6.72
06/19/2021,47794,46117,6,8.53
06/19/2021,80769,57627,41,12.43
06/19/2021,92822,94553,93,3.02
06/19/2021,53679,54971,12,3.06
06/19/2021,75398,76880,4,3.84
06/19/2021,51345,52245,53,4.73
06/19/2021,43671,43122,119,5.67
06/19/2021,74693,55588,12,13.06
06/19/2021,30964,31899,13,3.99
06/19/2021,74917,30930,169,13.52
06/19/2021,75788,30930,11,15.66
06/19/2021,31100,31823,8,4.82
06/19/2021,16988,48388,116,11.76
06/19/2021,77439,77131,8,6.67
06/19/2021,52162,50551,33,8.8
06/19/2021,43122,57432,7,22.79
06/20/2021,67888,66220,2,2.74
06/20/2021,76107,34450,10,22.34
06/20/2021,95135,95340,7,4.94
06/20/2021,97363,92679,3,11.53
06/20/2021,68566,55588,7,9.32
06/20/2021,77193,74933,14,11.05
06/20/2021,53679,54971,9,3.06
06/20/2021,77826,86358,7,18.0
06/20/2021,77826,78718,7,4.55
06/20/2021,94039,97808,1,8.65
06/20/2021,51345,51613,48,6.44
06/20/2021,57109,57627,55,5.49
06/20/2021,83322,83434,4,3.42
06/20/2021,30964,76880,1,17.34
06/20/2021,74693,37531,123,12.9
06/20/2021,95726,91446,3,3.85
06/20/2021,48155,55588,14,12.72
06/20/2021,62185,62121,9,3.79
06/20/2021,68620,68015,49,4.08
06/20/2021,40285,41147,22,5.98
06/20/2021,76107,79853,10,3.64
06/20/2021,85055,85052,10,6.21
06/20/2021,76380,79104,5,5.65
06/20/2021,43122,48029,39,7.52
06/20/2021,30964,76107,13,17.17
06/20/2021,76380,76880,1,3.71
06/20/2021,46638,46246,10,4.08
06/20/2021,56495,79728,141,20.73
06/20/2021,68566,69233,24,5.22
06/20/2021,57109,83545,152,14.63
06/20/2021,55588,50889,7,4.38
06/20/2021,46117,46406,145,3.29
06/20/2021,30930,60202,9,13.31
06/20/2021,77826,30930,16,16.4
06/20/2021,67888,46617,60,15.67
06/20/2021,97959,97808,11,3.91
06/20/2021,80769,78445,10,17.6
06/20/2021,73920,23516,9,24.0
06/20/2021,40285,41147,7,5.98
06/20/2021,37531,38009,1,6.32
06/20/2021,67026,79853,13,13.4
06/20/2021,59053,83574,11,7.07
06/20/2021,31100,30930,18,4.61
06/20/2021,55588,55337,1,4.93
06/20/2021,37531,78718,8,19.26
06/20/2021,67888,77122,14,8.89
06/20/2021,52514,51345,13,3.49
06/20/2021,56098,53459,133,6.29
06/21/2021,92834,95726,3,3.98
06/21/2021,55234,55337,2,3.72
06/21/2021,76612,23569,4,23.77
06/21/2021,92462,92834,2,4.25
06/21/2021,49986,40285,134,5.63
06/21/2021,51345,55337,9,10.63
06/21/2021,98762,98901,15,5.36
06/21/2021,56510,56495,13,4.45
06/21/2021,74917,74693,10,2.18
06/21/2021,52245,50889,4,3.35
06/21/2021,52730,51345,9,4.2
06/21/2021,50505,51345,11,8.89
06/21/2021,79036,79487,59,5.76
06/21/2021,83545,94295,87,16.58
06/21/2021,18330,16988,13,2.64
06/21/2021,31100,37531,15,6.85
06/21/2021,55337,68596,4,10.68
06/21/2021,92462,99279,49,15.91
06/21/2021,85305,28461,48,24.0
06/21/2021,30930,30964,14,3.79
06/21/2021,49697,53324,52,4.11
06/21/2021,83545,59901,6,6.57
06/21/2021,30964,30930,5,3.79
06/21/2021,50889,67026,12,7.8
06/21/2021,67888,66555,7,5.55
06/21/2021,83545,83392,14,3.43
06/21/2021,30930,30964,35,3.79
06/21/2021,68534,68566,7,6.6
06/21/2021,30930,79104,4,19.79
06/21/2021,45766,48939,8,7.51
06/21/2021,32175,30964,44,11.32
06/21/2021,50551,51345,7,7.66
06/21/2021,34613,40285,6,21.49
06/21/2021,57043,57721,14,9.83
06/21/2021,54596,53679,12,4.74
06/21/2021,76380,77826,14,4.38
06/21/2021,80798,80769,45,3.1
06/21/2021,53826,53941,35,3.68
06/21/2021,78955,37531,2,18.1
06/21/2021,95340,94039,8,7.21
06/21/2021,73966,74173,15,8.85
06/21/2021,54936,53679,50,3.46
06/21/2021,55454,55337,17,4.44
06/21/2021,37531,38290,27,7.4
06/21/2021,30930,77940,51,18.77
06/21/2021,61097,62185,2,5.52
06/21/2021,54331,51345,14,6.45
06/21/2021,10050,14767,4,5.11
06/21/2021,77826,77131,12,7.3
06/21/2021,67453,55337,28,13.45
06/21/2021,91523,83545,7,14.05
06/21/2021,92462,92679,12,3.08
06/21/2021,55337,64201,5,15.58
06/21/2021,30964,30398,9,7.0
06/21/2021,69227,68873,14,6.27
06/22/2021,52730,50505,29,9.08
06/22/2021,94039,95997,11,6.33
06/22/2021,83545,83392,11,3.43
06/22/2021,16988,19686,76,4.49
06/22/2021,58339,58039,15,3.42
06/22/2021,31100,80769,111,24.0
06/22/2021,62121,31100,76,11.99
06/22/2021,52227,58358,44,12.5
06/22/2021,59090,97479,14,10.93
06/22/2021,52834,52388,1,5.66
06/22/2021,76371,78718,6,3.22
06/22/2021,97808,83238,2,7.73
06/22/2021,52162,51345,85,3.24
06/22/2021,30964,31100,14,6.35
06/22/2021,31100,76380,8,18.92
06/22/2021,47794,53941,15,11.68
06/22/2021,75648,76107,2,2.87
06/22/2021,22339,30964,13,12.71
06/22/2021,57432,51375,13,11.82
06/22/2021,83392,83898,5,7.39
06/22/2021,37531,37239,10,6.68
06/22/2021,52227,62185,68,4.98
06/22/2021,66257,69005,1,5.48
06/22/2021,54795,53679,3,5.78
06/22/2021,93239,94295,5,3.62
06/22/2021,90102,59053,11,16.6
06/22/2021,58856,30964,13,24.0
06/22/2021,77839,79853,1,4.13
06/22/2021,52377,55485,4,4.26
06/22/2021,55588,56123,7,3.93
06/22/2021,74933,74917,11,4.36
06/22/2021,30964,30930,4,3.79
06/22/2021,55337,67453,20,13.45
06/22/2021,65037,64667,116,8.77
06/22/2021,80143,80891,2,3.82
06/22/2021,43122,45228,9,3.3
06/22/2021,51820,55588,1,5.36
06/22/2021,58339,68360,37,7.81
06/22/2021,37531,37218,13,6.86
06/22/2021,34613,79104,13,24.0
06/22/2021,51915,50022,58,3.29
06/22/2021,54212,67888,19,14.56
06/22/2021,90999,99142,6,13.56
06/22/2021,79853,76380,10,3.41
06/22/2021,92822,91446,5,5.65
06/22/2021,74693,74917,13,2.18
06/22/2021,23516,22010,26,6.14
06/22/2021,95726,97627,6,12.36
06/22/2021,53679,45228,15,12.29
06/22/2021,51644,52245,5,4.0
06/22/2021,85305,85052,5,4.93
06/22/2021,98235,98272,27,2.91
06/22/2021,37531,38443,6,4.64
06/22/2021,52344,61371,5,10.91
06/22/2021,59127,83545,7,7.91
06/22/2021,27694,62185,2,18.42
06/22/2021,57109,57721,9,7.82
06/22/2021,59090,83392,31,6.33
06/22/2021,90999,90621,7,6.15
06/22/2021,37531,94039,2,24.0
06/22/2021,51345,51028,1,5.52
06/22/2021,97808,90999,2,8.44
06/22/2021,90999,90058,15,8.84
06/22/2021,56256,55588,27,6.19
06/22/2021,94553,90967,8,6.77
06/22/2021,28841,28740,21,5.49
06/22/2021,74933,74693,3,4.54
06/22/2021,79853,77826,49,2.98
06/22/2021,95135,92834,11,4.41
06/22/2021,94553,90621,4,6.44
06/22/2021,34450,28841,10,8.49
06/23/2021,46638,46117,12,2.94
06/23/2021,74917,37531,12,13.05
06/23/2021,19686,12670,15,7.41
06/23/2021,92936,92822,9,6.94
06/23/2021,52162,62185,9,7.78
06/23/2021,80769,81151,3,3.71
06/23/2021,57721,57636,7,4.92
06/23/2021,64435,63294,2,4.44
06/23/2021,57193,57432,10,5.58
06/23/2021,55588,56510,3,6.22
06/23/2021,57159,57183,5,6.27
06/23/2021,68015,68596,10,5.54
06/23/2021,30398,31100,49,4.8
06/23/2021,68596,68792,7,3.99
06/23/2021,49697,55588,3,12.65
06/23/2021,90967,97172,9,12.03
06/23/2021,94039,91445,13,8.58
06/23/2021,57721,74173,119,13.26
06/23/2021,90967,94039,3,7.28
06/23/2021,79853,76107,40,3.64
06/23/2021,55588,55337,2,4.93
06/23/2021,92834,94553,6,2.94
06/23/2021,51345,52514,10,3.49
06/23/2021,40285,37531,14,6.45
06/23/2021,75788,76107,53,4.57
06/23/2021,28461,28841,33,10.03
06/23/2021,78955,78718,148,3.32
06/23/2021,43122,45228,4,3.3
06/23/2021,67690,67026,42,6.0
06/23/2021,48939,48404,4,2.78
06/23/2021,51820,51382,78,4.77
06/23/2021,99127,97432,9,4.0
06/23/2021,30964,30930,15,3.79
06/23/2021,31100,30964,13,6.35
06/23/2021,55337,55588,10,4.93
06/23/2021,76107,67888,18,10.5
06/23/2021,90621,95340,14,7.34
06/23/2021,85052,86265,4,5.6
06/23/2021,57325,57627,29,4.72
06/23/2021,76107,75648,5,2.87
06/23/2021,52800,67026,14,10.73
06/23/2021,79522,77826,1,6.67
06/23/2021,31100,55422,10,24.0
06/23/2021,53679,54695,10,3.62
06/23/2021,83392,90167,1,13.32
06/23/2021,67690,67026,32,6.0
06/23/2021,51345,34450,15,23.11
06/23/2021,50505,53324,2,8.4
06/23/2021,52730,18330,9,19.67
06/23/2021,80769,80955,13,8.41
06/23/2021,53679,31100,5,15.84
06/23/2021,80769,81151,12,3.71
06/23/2021,68737,68566,13,4.37
06/23/2021,66221,67827,44,4.28
06/23/2021,94390,52294,7,24.0
06/23/2021,76880,76107,63,2.77
06/23/2021,51345,52730,4,4.2
06/23/2021,94039,83545,15,11.66
06/23/2021,30964,37531,4,10.22
06/23/2021,62434,51345,3,10.9
06/23/2021,91605,92834,3,5.34
06/23/2021,54401,53941,2,4.69
06/23/2021,78445,79104,13,6.66
06/23/2021,67888,66950,81,5.6
06/23/2021,97182,91407,8,13.7
06/23/2021,34613,34450,6,5.6
06/23/2021,43671,31100,8,9.46
06/23/2021,57627,57721,39,8.17
06/23/2021,83545,83392,66,3.43
06/24/2021,52730,51621,41,8.04
06/24/2021,52245,52294,11,3.97
06/24/2021,68596,52344,22,7.83
06/24/2021,24529,78718,6,24.0
06/24/2021,68737,68596,14,4.17
06/24/2021,52245,30398,2,19.49
06/24/2021,34654,34365,31,6.87
06/24/2021,45480,43122,3,4.45
06/24/2021,67888,67026,8,6.19
06/24/2021,99208,98272,4,3.52
06/24/2021,97808,83392,10,7.09
06/24/2021,93239,90167,2,5.97
06/24/2021,28255,40848,7,7.17
06/24/2021,94295,49527,5,24.0
06/24/2021,51644,51345,33,4.0
06/24/2021,79731,77839,4,5.68
06/24/2021,66429,68596,13,6.4
06/24/2021,58075,58339,57,4.96
06/24/2021,44777,55208,1,18.29
06/24/2021,23012,55208,14,24.0
06/24/2021,58039,58648,28,5.02
06/24/2021,68015,55179,10,10.67
06/24/2021,61111,61964,55,3.95
06/24/2021,53941,52245,6,7.23
06/24/2021,28798,27694,54,8.38
06/24/2021,58656,58039,59,3.72
06/24/2021,33185,37987,12,13.64
06/24/2021,30964,31100,10,6.35
06/24/2021,94390,90967,2,2.64
06/24/2021,85305,85712,13,5.61
06/24/2021,98570,46117,42,24.0
06/24/2021,90967,92936,14,4.42
06/24/2021,59053,57721,5,15.72
06/24/2021,54795,68566,14,19.17
06/24/2021,30964,31100,33,6.35
06/24/2021,94039,92834,8,3.61
06/24/2021,97627,97382,15,8.6
06/24/2021,45228,43122,79,3.3
06/24/2021,57183,59090,6,17.4
06/24/2021,24126,22010,12,4.27
06/24/2021,53679,53941,5,3.87
06/24/2021,57721,57432,39,6.38
06/24/2021,76107,79104,13,6.11
06/24/2021,49591,51739,15,6.79
06/24/2021,66429,66221,12,3.84
06/24/2021,68609,46638,8,12.9
06/24/2021,62185,76880,6,17.88
06/24/2021,92834,92682,10,6.92
06/24/2021,45597,45729,6,4.38
06/24/2021,54971,53679,52,3.06
06/24/2021,90967,98901,14,19.81
06/24/2021,63033,57432,8,13.66
06/24/2021,30058,27694,36,7.44
06/24/2021,28841,28740,4,5.49
06/24/2021,41480,41147,20,6.23
06/24/2021,55337,55208,5,3.36
06/24/2021,54795,53679,1,5.78
06/24/2021,37531,41193,120,8.62
06/24/2021,85305,85319,26,6.1
06/24/2021,34450,41147,7,14.34
06/24/2021,92057,91524,6,7.14
06/24/2021,94295,92535,15,6.39
06/24/2021,30930,31100,2,4.61
06/24/2021,90167,91407,14,2.34
06/24/2021,46617,47051,6,6.13
06/25/2021,40683,40285,13,7.01
06/25/2021,64900,37531,10,13.49
06/25/2021,77940,77826,11,5.94
06/25/2021,30964,37956,6,3.76
06/25/2021,91407,91523,16,2.61
06/25/2021,54992,53679,24,4.9
06/25/2021,46117,46406,5,3.29
06/25/2021,68596,54401,9,14.99
06/25/2021,99127,59090,15,11.95
06/25/2021,79104,79853,47,6.87
06/25/2021,99003,98351,13,3.41
06/25/2021,19554,19686,10,5.93
06/25/2021,52294,51704,5,5.51
06/25/2021,55890,56510,72,6.17
06/25/2021,59053,59015,8,3.52
06/25/2021,97808,99003,4,7.42
06/25/2021,54936,53941,14,2.62
06/25/2021,68566,98272,15,21.67
06/25/2021,80143,80769,144,4.05
06/25/2021,54971,53679,5,3.06
06/25/2021,55337,53826,9,6.18
06/25/2021,85884,76107,14,18.26
06/25/2021,58339,58039,13,3.42
06/25/2021,57627,57721,24,8.17
06/25/2021,92834,94039,24,3.61
06/25/2021,85305,86081,7,8.55
06/25/2021,48286,52377,45,12.88
06/25/2021,90967,91446,13,4.28
06/25/2021,37531,38540,12,6.82
06/25/2021,63899,51345,13,5.93
06/25/2021,30964,30930,30,3.79
06/25/2021,98235,83545,14,8.73
06/25/2021,67690,53679,92,10.69
06/25/2021,53679,55588,1,8.71
06/25/2021,93620,92535,38,2.77
06/25/2021,76107,40285,5,23.75
06/25/2021,67827,67026,48,6.09
06/25/2021,51915,51345,5,3.86
06/25/2021,73039,79853,10,9.01
06/25/2021,51915,55337,11,9.15
06/25/2021,90967,94039,21,7.28
06/25/2021,59053,59901,6,3.07
06/25/2021,66950,67026,6,2.59
06/25/2021,62185,68566,10,13.39
06/25/2021,97627,97479,10,5.26
06/25/2021,86265,85052,43,5.6
06/25/2021,57627,68596,13,9.49
06/25/2021,32577,33185,51,4.04
06/25/2021,54795,53941,1,7.12
06/25/2021,55337,55588,63,4.93
06/25/2021,48029,49591,7,4.45
06/25/2021,92866,92834,47,5.85
06/25/2021,75292,79853,7,4.16
06/25/2021,46617,46380,11,3.23
06/26/2021,40285,41147,13,5.98
06/26/2021,85052,85305,32,4.93
06/26/2021,54401,53679,12,3.18
06/26/2021,53941,53679,2,3.87
06/26/2021,97627,97808,4,4.84
06/26/2021,28255,28530,8,3.39
06/26/2021,40683,40285,5,7.01
06/26/2021,52344,67888,77,11.55
06/26/2021,45228,45597,51,3.46
06/26/2021,95726,93198,10,3.89
06/26/2021,99003,83392,4,6.71
06/26/2021,76725,76380,1,3.33
06/26/2021,61111,62121,3,3.5
06/26/2021,78718,77839,11,3.72
06/26/2021,78665,79853,2,2.78
06/26/2021,22010,30930,65,8.41
06/26/2021,45597,53679,4,11.29
06/26/2021,66350,67026,11,4.69
06/26/2021,48388,49349,18,5.23
06/26/2021,53679,54795,12,5.78
06/26/2021,40285,42640,13,5.99
06/26/2021,37531,57721,5,16.77
06/26/2021,40285,40638,85,8.83
06/26/2021,52245,52162,11,5.46
06/26/2021,80769,80798,15,3.1
06/26/2021,67627,67026,25,5.88
06/26/2021,68566,67888,6,10.14
06/26/2021,34450,33361,13,3.91
06/26/2021,91526,91605,55,2.2
